employee_code,finance_concentration,flag_hd_highschool,shortest_tenure,trilingual_flag,sales_customer_base_exp,communication_skills,competitor_experience,cashier_jobtitle,fitness_sports_jobtitle,hp_class
N7V,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N8D,-0.2344036154692477,-0.5075843982998098,0.059890265031270165,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
L46,-0.2344036154692477,-0.5075843982998098,-0.24749173448995274,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N17,-0.2344036154692477,-0.5075843982998098,-0.4011827342505642,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N68,4.266145801540308,-0.5075843982998098,-0.170646234609647,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
L9W,4.266145801540308,-0.5075843982998098,-0.4011827342505642,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
LQV,-0.2344036154692477,1.970115715434855,-0.170646234609647,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N3Q,-0.2344036154692477,1.970115715434855,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N7O,-0.2344036154692477,1.970115715434855,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N77,-0.2344036154692477,-0.5075843982998098,-0.170646234609647,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N49,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
KJZ,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
ND6,-0.2344036154692477,1.970115715434855,-0.32433723437025846,-0.4359846839375199,-2.6886002731107927,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MSS,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N01,-0.2344036154692477,-0.5075843982998098,-0.01695523484903556,-0.4359846839375199,-2.6886002731107927,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MWE,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
MQ8,-0.2344036154692477,-0.5075843982998098,-0.7085647337717871,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
NCF,-0.2344036154692477,1.970115715434855,0.059890265031270165,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,3.992640288153722,0.0
MZR,-0.2344036154692477,-0.5075843982998098,-0.4780282341308699,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N26,-0.2344036154692477,-0.5075843982998098,0.4441177644327988,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
K6E,-0.2344036154692477,-0.5075843982998098,10.280341749111932,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N6K,4.266145801540308,-0.5075843982998098,0.29042676467218737,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
M55,-0.2344036154692477,-0.5075843982998098,-0.4011827342505642,2.293658554627822,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N4C,-0.2344036154692477,-0.5075843982998098,0.5209632643131046,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N8I,-0.2344036154692477,1.970115715434855,0.1367357649115759,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N0R,-0.2344036154692477,-0.5075843982998098,0.059890265031270165,-0.4359846839375199,-2.6886002731107927,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N0M,-0.2344036154692477,1.970115715434855,-0.4011827342505642,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MVT,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,3.992640288153722,0.0
N05,-0.2344036154692477,-0.5075843982998098,0.21358126479188164,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N45,-0.2344036154692477,-0.5075843982998098,0.9820362635949389,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N1T,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,-2.6886002731107927,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N74,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MRF,-0.2344036154692477,-0.5075843982998098,-0.170646234609647,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N5L,-0.2344036154692477,-0.5075843982998098,1.0588817634752445,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,3.992640288153722,0.0
NDE,-0.2344036154692477,-0.5075843982998098,-0.4011827342505642,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MY6,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N8U,-0.2344036154692477,1.970115715434855,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N8S,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
MTG,-0.2344036154692477,1.970115715434855,-0.4780282341308699,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,3.992640288153722,0.0
N28,-0.2344036154692477,-0.5075843982998098,-1.365050292895122e-16,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N8E,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
L8J,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N61,-0.2344036154692477,1.970115715434855,-0.7085647337717871,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,2.6886002731107927,-0.25046082988418183,0.0
MUM,4.266145801540308,-0.5075843982998098,-0.32433723437025846,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,1.0
JQB,-0.2344036154692477,1.970115715434855,-0.09380073472934129,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N34,-0.2344036154692477,-0.5075843982998098,2.9031737606025825,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N91,-0.2344036154692477,-0.5075843982998098,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MXO,-0.2344036154692477,1.970115715434855,-0.24749173448995274,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,3.992640288153722,0.0
N9A,-0.2344036154692477,-0.5075843982998098,1.1357272633555504,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
NB7,-0.2344036154692477,1.970115715434855,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,2.6886002731107927,-0.25046082988418183,0.0
N89,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,2.6886002731107927,-0.25046082988418183,1.0
MPV,4.266145801540308,-0.5075843982998098,-0.24749173448995274,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N3B,-0.2344036154692477,1.970115715434855,-0.7085647337717871,-0.4359846839375199,-2.6886002731107927,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MX9,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N3M,-0.2344036154692477,1.970115715434855,-0.7854102336520928,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
F6Q,-0.2344036154692477,1.970115715434855,0.9051907637146331,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N12,-0.2344036154692477,-0.5075843982998098,-0.4011827342505642,-0.4359846839375199,-2.6886002731107927,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
NCN,-0.2344036154692477,-0.5075843982998098,-0.32433723437025846,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N0J,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MVU,-0.2344036154692477,-0.5075843982998098,-0.01695523484903556,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MPW,-0.2344036154692477,-0.5075843982998098,-1.365050292895122e-16,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,1.0
NBN,-0.2344036154692477,-0.5075843982998098,-0.09380073472934129,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,3.992640288153722,0.0
MSV,-0.2344036154692477,-0.5075843982998098,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
N46,-0.2344036154692477,-0.5075843982998098,0.4441177644327988,-0.4359846839375199,-2.6886002731107927,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MQO,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N7R,-0.2344036154692477,-0.5075843982998098,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
MUZ,-0.2344036154692477,1.970115715434855,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N52,-0.2344036154692477,1.970115715434855,-0.7085647337717871,-0.4359846839375199,-2.6886002731107927,0.6416889479197478,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
MYF,-0.2344036154692477,-0.5075843982998098,-0.09380073472934129,-0.4359846839375199,-2.6886002731107927,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,1.0
N92,-0.2344036154692477,1.970115715434855,0.7514997639540217,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
KRG,4.266145801540308,-0.5075843982998098,0.5978087641934102,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,1.0
N9W,-0.2344036154692477,-0.5075843982998098,0.9820362635949389,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
N4Y,4.266145801540308,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N15,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MYZ,-0.2344036154692477,1.970115715434855,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MZW,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,-2.6886002731107927,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MU6,-0.2344036154692477,-0.5075843982998098,0.4441177644327988,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
LSE,-0.2344036154692477,-0.5075843982998098,-0.32433723437025846,-0.4359846839375199,-2.6886002731107927,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,3.992640288153722,0.0
N2R,-0.2344036154692477,-0.5075843982998098,1.1357272633555504,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,1.0
N5X,-0.2344036154692477,-0.5075843982998098,-0.5548737340111757,2.293658554627822,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MZM,-0.2344036154692477,-0.5075843982998098,-0.7085647337717871,2.293658554627822,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
BDP,-0.2344036154692477,-0.5075843982998098,1.9810277620389134,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MXK,-0.2344036154692477,1.970115715434855,-0.32433723437025846,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N5H,-0.2344036154692477,1.970115715434855,-0.4780282341308699,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MXQ,-0.2344036154692477,1.970115715434855,0.9820362635949389,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N2I,-0.2344036154692477,-0.5075843982998098,-0.4780282341308699,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N6V,4.266145801540308,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,-2.6886002731107927,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
NAP,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MXW,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N5S,-0.2344036154692477,-0.5075843982998098,-0.24749173448995274,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MWR,-0.2344036154692477,-0.5075843982998098,-0.09380073472934129,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
N1Q,-0.2344036154692477,-0.5075843982998098,-0.6317192338914814,-0.4359846839375199,0.37194074924457615,0.6416889479197478,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
MTI,-0.2344036154692477,-0.5075843982998098,-0.24749173448995274,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N8M,-0.2344036154692477,-0.5075843982998098,0.1367357649115759,-0.4359846839375199,0.37194074924457615,0.6416889479197478,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
MZX,-0.2344036154692477,1.970115715434855,-0.4780282341308699,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,0.9862062358989764,-0.3719407492445761,-0.25046082988418183,0.0
N4J,-0.2344036154692477,-0.5075843982998098,-0.5548737340111757,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,2.6886002731107927,-0.25046082988418183,0.0
MWM,-0.2344036154692477,1.970115715434855,1.9810277620389134,-0.4359846839375199,0.37194074924457615,-1.5583874449479593,-1.0139866932482433,-0.3719407492445761,-0.25046082988418183,0.0
